text,sentiment
car arrive !! .... maybe get thursday .... damn paperwork ,0
someone leave sip mocha reusable coffee mug last week chunky ,0
omg whats windows vista today tried instal windows 7 laptop died reinstall ,0
mean nobody go anymore x ,0
dear twitter ... 4 bug bite leg :\ r itchyyyy .... haha get outta shower uhh night ,0
problem poken error ,0
nah really feel come back ,0
ahhhhh hoff programme sound classs !!!! fuckin miss hop repeat innit ,0
confuse life ,0
good luck big meeting hope rumour mill wrong ,0
white guy manager one shout walk wanna go back feast ,0
miss 17 thursday bad ,0
hello world dont like physic ,0
going dentist mean tooth spa right ;) ,0
boyfriend mean world seem see .... muchless understand ,0
hurt sad ,0
finished mark celebrate yet tho get communicate mark amp feedback online student rest night go ,0
still sick hate ,0
simon felice long play felice brothers sure feel ,0
ear size 00 hurt watch chaos theory !!! wonderful movie love ,0
go holiday friend tomorrow exit twitter ,0
looks like nobel peace prize simply popularity contest ,0
oww poor darling body miss tracy girl sandra cantu find inside suitcase www tinyurl com dfhvzg tracy ,0
ugh mum wake early !! 8 45 geesh need sleep ... noth awww ,0
work time play ,0
every night ,0
post even email nobody love take long walk energy get chair ,0
via argh driving london today made wrong turn kings x stuck extra 30 minute logjam traffic ,0
dont like internet dont tweet much ,0
jodie awake hungry need anything coz leave coz wont talk ,0
haha good cook look pretty foul right love voguettes twitter yay nice meet x ,0
needs go dentist perfect start holiday hm ,0
milk cup tea ,0
mother fuckers changing rotas without telling cool work ,0
add boyfriend !!!!! ,0
arghhhhhh put profile picture sorry guy know ,0
paranormal pretty good tonight ,0
think right username mr brooks ,0
grey day london come back sun forgive ,0
hate windows movie maker .... sony vegas come back !! cant download anymore brother ban download .. ,0
cant stop laughing burger king commerical ..... im easily amuse ,0
pity facebook chat exceed even msn amazingly level unreliability ,0
pity remove irrelevant ,0
hubby tight scedule us easter vaca stress ... 8 visit denmark 6 day ,0
kid man rim even sync client linux opensync package suck least charge lolz ,0
..... oh agent book wrong day x1000000 ,0
go josh course break right thing ???? feel bad confused ... ,0
wish new glass expensive ,0
yummy pizza dinner top mouth burnt though ,0
literally spit blood ,0
im little bit bore warrnambool many animal docos handle ,0
wordpress bitch bitch otherwise new silence remix ,0
vw forum nightmare enthusiasts forum always result politics bitching ,0
awake sensible time alot coursework bohoo ,0
sound like great show shame work ,0
read glad good ,0
yup work midshift na e ,0
ugh mean sign get back go ,0
baby heading perth ,0
uh dentist hurt today holy crap feel like teeth fall ,0
nobody let make one giant cookie ,0
go ride hate leg ,0
feel sick need foood cant find camera anywhere last night good lindsay house pretty ruined eek ,0
win coz create quot avenue quot yeah make mistake choose tango zone ,0
sometimes youtube sound ubuntu ,0
cannot find phone ,0
might go hospital foot x ray wait doctor call back confirm hate hospitals !!! ,0
ahh sorry ya '; able twitter show phone work brit amaze .... ahhh ,0
damn tired today actually need take nap home time ,0
wake tiresome time ,0
come back orlando sooon make show sadly ,0
wish restaurant city pet society could port iphone itouch ,0
twitter past 22 day obviously 1 40am take small break ochem ,0
omg bed make sick cant even sleep ,0
way hospital ... please keep praying ,0
bowl bran flake ave shower revision ,0
low 3 5 last night ,0
oops feel like break heart ,0
wish luck gotta go london ging great olmand street appointment really scar xxxx ,0
hrm last two post make sound like hold back ,0
even google translator get ,0
might go hospital foot x ray wait doctor call back confirm hate hospitals !!! ,0
thi m4 v c  ?? u b  n ,0
know feel upset lose follower probably porn star try sell something yet ,0
argh ... firefox remove bookmarks folder sharepoint folder include link within idea ,0
wanna watch dollhouse see eps yet lt 3 eliza dushku much lol ,0
need get beach bod back ,0
saw dan neighbour walk chapel street ... random !!!! feeling like go fire work any1 get job go ,0
maybe stop lazy ,0
sorry procrastinate go ,0
ah win rehearsal tonight await imminent arrival ,0
nah everyone ,0
snow april suck ,0
flickr let view say private ,0
bet remember easter kid excited great day ,0
wow welcome home eh well shit especially come back holiday !!! fucking people ,0
excellent !!! missed saturday night ,0
good coz .... bad coz get pay ,0
go sunny today right forecaster always put hope fb ,0
another doctor appointment 9 another one 11 sucks ,0
still bit sick work 2 article today ,0
last 2 day nice little office dont wanna move ,0
want go college want cuddle babyyy ,0
hmm shoulder make bad noise move arm back forth know !) fear return physio may require ,0
welcome back sorry hear ant ,0
pest grr spam ,0
oh yes quot road rash quot hip lovely ay rock ,0
welcome home sounds like hell journey back ,0
get offer go camp fraser island weekend would jump offer without 2nd thought forecast rain ,0
sadly feed wordpress feed usually would bla com feed bla com /? feed rss2 two exist ,0
fiuhh nice get info one fan indonesia still wait movie country thanx ,0
want leave college ,0
cant give smoke ... try easy .. ,0
see move dwsr ,0
3am btw congrats win album year deserve shed tear white horse ,0
oh horrible innocent smoothies love start put rubbish ,0
sleep fight outside inconsiderate wanna go sleep ,0
frighten co spider time .. hope flat repels unfortunately get man save ,0
casual unprotected tweet twat probably never see mom dissapointed ,0
go sidee dee cold ,0
insomnia headache ,0
actually really like taub reason think bromance kutner cute still ... kutner sigh ,0
watched smallville 8x18 last nite ep could much yet decision make fail impress ,0
last time watch movie huge epiphinal line exactly need need find ,0
tell cave end abuse ... much like facebook real friend ,0
cannot upload pic ,0
personal web site hack ,0
finally get cold ,0
really hope suceed ,0
bugger good today might error check thing ,0
currently wish could treacle sponge custard louise make last night watch order phoenix ,0
reports italy 179 death 34 missing 1500 injured italy earthquake via rai ,0
know suck finding burn tail light store close plus open work ,0
g day evil highschool right ,0
rain ruin malaysian gp much fun neither money ... ,0
thnx ajeng skip class im totally unprepared ,0
way chicago finally connecting london home 5 measely day back ... ,0
darn open work computer suppose fun work thanks anyway ,0
want phone fb ms twitter !!!! ,0
assign someone else ... eff ,0
hospital soon kinda suck allow eat anything x ,0
like much uk postal price go cost 20p mail black velvet usa rotw amp 10p uk ,0
4 day york nice place photo come soon feeling sick though back work ,0
wonder quiet day miss chatty dave ,0
hope okay ,0
work think much graveyard shift sux ,0
last day work go holiday ... argh ... get fuck load ,0
snicker like twenty minute think awesome name ever ,0
know use thing stupid picture win upload ,0
madre grind gonna long week ,0
well yes shame get plastic one first generation ,0
think tweetdeck fail ,0
still hurt ,0
hey lol btw u know upload picture try never shows xo ,0
work home ,0
sooo super duper cold ,0
awwwwww !!!! shame mile mile away ,0
spend last half hour make playlist tonight ... go long night ,0
doggie dazzler !! im try work bit today want coule pop ovr say hi late ,0
oh damn .. fry screw lunch ,0
getting ready leave cali .... quot want go home !!! wish could bring kid !!! ,0
maths examen 1 clock ,0
tie bar miss wednesday ,0
hope knee feel good quickly though night ,0
wonder lovely wife check respond tweet ,0
course document important table publish internet ,0
love joke punch line ,0
sorry must left corel install cd somewhere room .. ,0
go get coffee kid get milk coke instead ,0
yoghurt overload ,0
scary clutter unclean pain keep awake lately shld start subside wk ,0
good morning world get snow ,0
throat kill miss gordon ,0
fight hungries ,0
sleep !!!! 345 work 830 know problem ,0
aw sorry hear know without jean winter ,0
miss kabalin hate ,0
stuffy nose prevent sleep remedy ,0
go bed 8pm wide awake 4 work 8 30 go long day ,0
tnk need make smile today never ever write back everyoneee else x ,0
itchy eye ... grass cut ... oh oh ,0
damn filling fell !!! half tooth gone ,0
need lie lol slept 6 hour day kill ,0
watch grey anatomy cry write miss meg ,0
hope lose sigh ,0
go look curtain ,0
yesterday bad day find bernie mac die last year ?? ,0
still ?? u shud online .. dunno find ,0
dunno .. email website amp r send tweet reply probably get bore fan remixers bug ,0
wishing could get sleep probably go happen tonight ,0
riry pain nomming hand spray cat nip mist joke craaaazy ,0
aaaah .. jadi tiba2 pingin butter sugar toast huhuu ,0
thats mess ,0
yes next project wool hide ... friday go craig place ,0
project report school need many word .. 700 word short ,0
love could easily read tweed work twitter com reload time ,0
unfortunately sorry hopefully find someone though ,0
hang anyone use fax machine ??? ,0
oh see disaster really horrible situation ,0
put bid signed panic disco poster unfortunatly fall boy one already limit ,0
well obviosuly missed evcery single one ,0
oh cic much meaning ring feeling lose ,0
sorry saw post sign even finish read lol .... guy gold feel bad pay 600 ,0
sweet ol boy 88 tell war ,0
lot good today thanks unfortunately sick mean loss apetite x ,0
sorry hear unwell school holiday syndrome ,0
wait scrapper come pick old saab ,0
everyone hat much ,0
know get home last night ,0
4 hour lay flattened bean bag ftl ,0
great song ,0
ooo dr hd ...... ok ok officially sad techy geek ,0
valium needz ,0
texas far phx lol part ,0
great song ,0
ouch toenail ... aaaaaaaa ,0
babysitting morning stiil excuse watch chute cbbc ,0
man wacky dream early morning .... loggin ... look like ats spamming update ,0
good mood morning much anymore stupid work stupid cellphone provider ,0
still cant understand link sthe point get bakc shoot bloody exhaust need hug ,0
forgot shitty co op ugh ,0
look dress friend find ,0
enjoy lunch lake constance uh would cool impossible ,0
really want new job particually good one new one .... ,0
want pizzaaaa ,0
window mobile doesnt allow write stack pointer ,0
need go college work go work food ,0
terrible toothache feel grumpy 44 hotel write work queue ,0
pypi fail installing markdown pip easy_install download python 3 version ,0
isnt sunny yesterday ,0
deadline ahead ,0
true love frienfeed many cool apps delivers value little time ,0
damn !!! miss twitter ... busy late get enuff time active twitter ... miss action ,0
must continue say hurtful thing peace ever want !! grr ,0
aww win roommate next year ,0
bye every one im go stop 3tfan cant im fan becouse want date taryll dosent want ,0
first season yes descend creepy teen boy humour season 2 still lt 3 mulder moody though ,0
wait 10 cheaper package 150 voice minute cheap substantially good messsedd upppp ,0
