TEXT,SENTIMENT
mom dad relax look forward work tomorrow ,0
yeah unstable since dec low appetite since ,0
still awake 606am ,0
knees hurt morning ,0
history homework ,0
joke find twitterberry since apparently canada aint bell twittin hatin ,0
apology jayden accidently send postcard sea instead plane ,0
wooowwwwwwww age hit chuck knockout rua ,0
well yesterday glad moseley win hartpury win two positive glaws fan ,0
uuuuurrgh want die hangover cool ,0
damn livin sydmiss funkysexy festival get sexyall time ,0
anybody aliive ,0
eeeek thunder lightning ,0
like idea pressure sensitivity man youre make want one even ,0
grit yer teeth girl cant bad yesterday ,0
dont care wat say read mind 4 number write koo 2am scary ,0
bigger aint always better dish ,0
aww fucken lt3 chuck liddell tht shit gay cry ,0
think cold ,0
oh right forget tree room blah blanket around nice comforter ,0
um car alarm break ferry river 11 pm couldnt get car start get tow ,0
hope hand get good ,0
miss funny ,0
cause delete really great picture ,0
ouch hangover ,0
omggg tire wanna get bed get ready work 5 morning ,0
know really suck ,0
cant believe miss youtube quotmeet quot thing go kelvin grove art gallery see doctor exhibition ,0
httptwitpiccom3jvu6 exact phone drop mine toilet ,0
howdy bro good see trust roma warm sunny despite bad day gunners ,0
pull another nighter register class ,0
tired dont want read anymore cannot take internal medicine rest ,0
yer know wake like noo dream wasnt real ,0
beautiful bling watch stop tick ,0
get family guy night last night goooooooood cwk today ,0
puffy eye watch let get lose last night heartbreaking ,0
go back work 2morro boo save ,0
shashlyky fail ,0
mean sound boring life hard moment ,0
weird sure want go home way much work ,0
work sunday hope go quick hun xx ,0
urgh might drag outta bed ,0
awww shes go ,0
fucken bore watchen band brother good shit eatin pretzals bec leave miss already ,0
storm snow today doesnt look like spring yet ,0
youre one think come belgium ,0
aweful homework school tomoz aaaargh ,0
tummy ache block nose ,0
need sleep help pmsl general enough army already ,0
last day school today ,0
website go faster itd go backwards ,0
back day revision ,0
whataburger well eni claudia night ima think idea u ,0
oh trade recommend twilight poster grr im someone head work tomorrow ,0
aw love youre work hard ,0
need something sunday actually want instead pig ,0
yeah concern little cause say seem annoyed ive gotta go dont wanna leave twitter ,0
miss peacelovehappinesskiss ,0
still cant find cam cable ,0
want see beauty california wont happen year unfortunately ,0
work hate work sundays ,0
get wash hair im still tire like hell ,0
im shatter sister keep 3am couldnt sleep hour ,0
feel like death kick head hopefully cooky cuddle fix ,0
really isnt look forward go back school ,0
get home tingting bring china cigarette cool tboner go sleep one talk ,0
sadly schedule talk day gig would definitely r u go ,0
homework ,0
email system hack lot contact receive email indian web community ,0
oh thats good deary hope youre feel bettersooon printer build power supply xx ,0
contemplate ,0
every sundayhere come anxiety tomorrow ,0
lovely day sadly im room window studyin ,0
12c rain cat dog sigh ,0
got back bali didnt get chance fit round oh well next month hawaii ,0
ok im upset wake put telly news tell win grand prix formula1 ,0
really need start revise ,0
sorry life shouldnt publicise feeling sometimes cant help ,0
internet plan allow browse 4m build browser ,0
wake ,0
omg make nervous write tour news isnt tour news yet ,0
feel rough morning never drinking ,0
morning today tomorrow go hell need cram 2weeks work 2days go back school tuesday ,0
woooooooooo hoooooooooooo reall ,0
ampso tire calldeal w cop random kid get jump street sr bleed think find guy thohoping ,0
isaih thomas show ignorance remark kg ,0
funny think curry well bad im already midway thru cook din din ,0
watching office funny use ,0
yummmm ur make hungry im fry rice 2nite leave rice booo ,0
aaah im go day wait print note ,0
read synopsis late doctor online sad cant bother watch ,0
dont think ever much pain really need go get xrays see wrong hip ,0
running around park morning approximately 8 zillion people feel like lemming slow sluglike lemming ,0
break fake nail get redo good formal slightly upset moment ,0
need place ad hire another loan signing agent totally procrastinating im picky amp dislike interview process ,0
excite see fam work cant wait sad little bro go away week school ,0
miss brother ,0
dammit wanna go pancake breakfast today ,0
yeah internet quota go roof past day asot400 ,0
oh nooo think late ,0
far gutted 23 wardrobe next bedside table bed argh old desk ,0
sore head ,0
really isnt show u follower list tumblr ,0
curiously cinnamon formerly know cinnamon grahams golden grahams ,0
work ff 308 ,0
juggling three website development present easy forget code element ,0
really miss grandparent today ,0
start look photo gallery software blog ,0
americans eh xboxlive seem bring bad ,0
sad day ,0
project man ,0
fun alli gnith watch rock love bus lol ,0
headed valley today grampy pneumonia amp doesnt look good ,0
oh wish go newquay ,0
eeerm nothing get five pop ups ,0
hey replay coment twitter nick help ,0
want tweetie dont itouch ,0
clown suit waste money good night anyway except im fucking break ,0
confused ,0
ive update couple wordpress site bummer see need build k2 theme scratch damn ,0
oh wish go newquay httptinyurlcomcog8yg ,0
hate school cant believe im fail big time cant help try try never get anywhere ,0
wanna watch seventeen ,0
ellen watch show age agree view gay right tonight proof bad ,0
sun shin inside work ,0
sad vacation ,0
like saidsorry show ever forgive ,0
skinny jean wont look good dont stop constant need snack im always hungry huhuhu ,0
youre even come see cure mbv man hop id spot vip say hi youre miss dude ,0
shozu doesnt seem send picture twitter stream ,0
miss washington wanna go back ,0
kings goodplease nbc dont cancel ,0
sort 5gb music new mp3 break old one ,0
ho hum car steal ipod steal new mtb purchase hold wait see cost ,0
totally feel like shit hate fact go back school tomorrow life go downhill ,0
spermy facesticle wish im sad first night w brian gay want starbucks gr ,0
ouch oh good luck ,0
cool today weather bitch felt little sick ,0
thing complicate shouldnt ,0
getting sick thanks tally ahah jk stupid allergy ,0
cant sleep stomach hurt ,0
shootout loss last nhl 09 game night bed time work lt 8 hr ,0
wodering port eagles beat top team week crows cant ,0
oh snap think say coz lose still get 58 tip tho ,0
ah mean im go go get purely lazy factor today ,0
wanna usa sooo wunderful germany boring dont cha work song hope ill get become fameous ,0
get sore throat flu need pitty ,0
internet connection suck monkey butt ,0
sad saw valentine day bawl eye marley die ,0
keep say vid unavailable ,0
dont know lunch ,0
tired fall asleep ,0
still ,0
study physic exam tmr ,0
really want go cinema today well guess ill settle dvd ,0
hope madonna ok paparazzo go ridiculous length compromise someone safety disgust ,0
morning tweeters back sheff today gonna miss everyone ,0
math ,0
flower balcony froze death last night spring go sun shin frezzing cold ,0
scrambled egg toast sun shin weekend f1 cold drink perfect ruin college work though ,0
get home church tomorrow would last day easter break ,0
hahah yes rush mikasounds nothing disapointing ,0
frequently force watch utter pap high school musical due 8 year old daughter ,0
haz hangover im walk dog see clear muggy bonce ,0
aaawww poor thing first princess fishy ,0
thats second ipod ive heard go crazy month ,0
need another 1000 word im free another assessment fridays exam hope youre fun nz tristan ,0
rip mr zane mi darll ,0
need bit schoolwork ,0
many idea brain cant sleep ,0
oh hay fever season start early year ,0
back home frozen north hop get munchkins today think itll tomorrow ,0
headache ,0
ok bk 2 work hate studyin ,0
hey yall man homework sux big time wellwell c ya ,0
hmm get ps3 get ps2 also psp old atari 2600 still actually rock ,0
drive home chicago ,0
mean hate passion ,0
argh speaker macbook screw slowly die ,0
good let others stuff ,0
sunny day homework ,0
weather nice outside ok little bit cold windy still pleasant wanna play outside force sit home ,0
business really go dog bad cant take ,0
pc disease follow u work tomorrowbye dear ,0
ran outta graph paper freak quotcan somebody get kid graph paperquot anyone please ,0
happen amorg ,0
wide awake bore ,0
damn day day school ,0
stay home morning co feel fough cold ,0
1stly ew winter uniform 2ndly whats follow un follow thing 3rdly yay notplaying guitar hero ,0
ive never successful riderun iphone mapmyrun runkingpro whatever always stops detect ,0
widhes sun wake morning prayer morning please pain take knee ankle ,0
ok long get screw pc world etc ,0
wait get hizzie work go home check baby make sure feel well drag wrk ,0
rain hard date night get cancel ,0
wow yaymen quite momentum happen day im super busy cant watch jury fabulous twitterstreams ,0
still fume iphone issue calculation think stick smegging 3 feb ,0
thnx 4 warningmay avoid movie im still quotold yellerquot ,0
omg mess wrist bowl today didnt mean shouldnt move gah ,0
easter egg white know ,0
thee second one ive really time read recently much go wanna read soon though ,0
eye hurt ,0
last day ,0
top 4 chess opening link brings quotmakeup workshopquot maybe thats whats wrong chess game ugly ,0
tihnk must happen users bed pussycatisland ,0
80 follower thankyou im go make toast go tesco see becci sleep college fun ,0
blegh back work tomorrow morning wasted weekend ,0
dont understand blippr ,0
feel lonely ,0
lol hey see u like chelsea handler lol thts girl wish use twitter ,0
hot outside weekend mean hiding ur room ,0
haha nomming honey nut cheerio punk 10 sec leave maybe doesnt like us anymore ,0
woke headache ,0
ah suck go ill bit x ,0
see stocking tartan skirt hang railingsi hate winter uniform hate school grr cant holiday long ,0
practise 4 2morrow yikes ,0
feel crappy wonder ,0
wire isnt week ,0
sigh bummer road two week backup update take hour ,0
lol isnt really anything though ,0
go sad leave beautiful barn stay norfolk weekend total bliss ,0
twitter follow envy ,0
birthday yesterday pretty good day suppose go newbury today im anymore ,0
watch mtv made want go bad dont england ,0
currently south carolina ughhh 10hrs go ,0
effort contract flu anyway sick cool ,0
im chapter 29 still way go haha ,0
work mine maybe site bit busy ,0
weird ,0
aw dont worry didnt last long na tipong may storm ,0
proberbly get assesements go back school week ,0
oh run paint store closed still one segment leave paint wait til monday finish ,0
thanks around without ,0
gonna sit outside amp read book chocolate diet start tomorrow though killed bumblebee accident feel awful ,0
dont reply ,0
think ive get cold ,0
ok little bit work ,0
suitably chasten shall stand corner time tittch allow come ,0
bad news speak soon randomchatter problem techchatter crash last 30 second show ,0
bye bye weekend ,0
hear thunder dont like thunder ,0
practise 4 2morrow yikes ,0
sleeping schedule mess boooo ,0
everything big quotquot right ,0
yall r probably drink eat im way 2 work ,0
feeling quite cold sudden brrr ,0
still recover cold ,0
oops mean start follow unnumbered person neither sing shakenvac song though ,0
